country,model,exog_vars,value,metric,stat
US,curvefit_lstm,death_all,53.46754217692872,SMAPE,MIN
US,curvefit_lstm,death_mobility,53.6280588912083,SMAPE,MIN
US,curvefit_lstm,death_recovered,55.14086317529417,SMAPE,MIN
US,curvefit_lstm,death_stringency,55.41345225250438,SMAPE,MIN
US,curvefit_lstm,no_exog,49.13671242949632,SMAPE,MIN
US,lstm,death_all,34.31252144161284,SMAPE,MIN
US,lstm,death_mobility,39.098758871474416,SMAPE,MIN
US,lstm,death_recovered,33.36992893847323,SMAPE,MIN
US,lstm,death_stringency,39.12341907537868,SMAPE,MIN
US,lstm,no_exog,23.841404989803287,SMAPE,MIN
US,prophet,death_all,25.706322812013067,SMAPE,MIN
US,prophet,death_mobility,21.949701382266788,SMAPE,MIN
US,prophet,death_recovered,17.038852263826673,SMAPE,MIN
US,prophet,death_stringency,22.375538606517548,SMAPE,MIN
US,prophet,no_exog,20.03975696646886,SMAPE,MIN
US,sarima,death_all,10.223785546222592,SMAPE,MIN
US,sarima,death_mobility,10.223785919037724,SMAPE,MIN
US,sarima,death_recovered,10.223785444033703,SMAPE,MIN
US,sarima,death_stringency,10.223785919037724,SMAPE,MIN
US,sarima,no_exog,15.707756974798622,SMAPE,MIN
US,svr,death_all,9.960214151445342,SMAPE,MIN
US,svr,death_mobility,9.426051170038214,SMAPE,MIN
US,svr,death_recovered,7.73187292598239,SMAPE,MIN
US,svr,death_stringency,8.936629607270222,SMAPE,MIN
US,svr,no_exog,7.91903170854795,SMAPE,MIN
US,arima,death_all,80.5272901195925,SMAPE,MAX
US,arima,death_mobility,80.43092251781884,SMAPE,MAX
US,arima,death_recovered,80.59088223640012,SMAPE,MAX
US,arima,death_stringency,80.35623110287933,SMAPE,MAX
US,arima,no_exog,117.95856195875508,SMAPE,MAX
US,cnn_lstm,death_all,101.54026638324068,SMAPE,MAX
US,cnn_lstm,death_mobility,107.17559028139658,SMAPE,MAX
US,cnn_lstm,death_recovered,107.6514530961314,SMAPE,MAX
US,cnn_lstm,death_stringency,103.94978576726872,SMAPE,MAX
US,cnn_lstm,no_exog,119.41336717795495,SMAPE,MAX
US,curvefit_lstm,death_all,100.12770823845467,SMAPE,MAX
US,curvefit_lstm,death_mobility,102.17080963737406,SMAPE,MAX
US,curvefit_lstm,death_recovered,108.35989984728138,SMAPE,MAX
US,curvefit_lstm,death_stringency,107.7892754972595,SMAPE,MAX
US,curvefit_lstm,no_exog,108.659467229196,SMAPE,MAX
US,lstm,death_all,125.4293922773657,SMAPE,MAX
US,lstm,death_mobility,142.0561443199698,SMAPE,MAX
US,lstm,death_recovered,136.678069837005,SMAPE,MAX
US,lstm,death_stringency,102.78814925615816,SMAPE,MAX
US,lstm,no_exog,100.77667452771364,SMAPE,MAX
US,prophet,death_all,200.0,SMAPE,MAX
US,prophet,death_mobility,200.0,SMAPE,MAX
US,prophet,death_recovered,200.0,SMAPE,MAX
US,prophet,death_stringency,200.0,SMAPE,MAX
US,prophet,no_exog,200.0,SMAPE,MAX
US,sarima,death_all,139.08199686498074,SMAPE,MAX
US,sarima,death_mobility,139.08199636632887,SMAPE,MAX
US,sarima,death_recovered,139.0819962144636,SMAPE,MAX
US,sarima,death_stringency,139.08199636632887,SMAPE,MAX
US,sarima,no_exog,114.27036441308218,SMAPE,MAX
US,svr,death_all,84.43201793851688,SMAPE,MAX
US,svr,death_mobility,84.35512847612368,SMAPE,MAX
US,svr,death_recovered,84.47208916354097,SMAPE,MAX
US,svr,death_stringency,84.34076239313363,SMAPE,MAX
US,svr,no_exog,100.48249695478091,SMAPE,MAX
