country,model,exog_vars,value,metric,stat
China,curvefit_lstm,death_stringency,15.33920492406265,SMAPE,MIN
China,curvefit_lstm,no_exog,6.327346682009987,SMAPE,MIN
China,lstm,death_all,15.375425436658196,SMAPE,MIN
China,lstm,death_mobility,6.989333822444692,SMAPE,MIN
China,lstm,death_recovered,7.446905130406857,SMAPE,MIN
China,lstm,death_stringency,14.73527946804611,SMAPE,MIN
China,lstm,no_exog,9.815214343071746,SMAPE,MIN
China,prophet,death_all,5.0596374840855365,SMAPE,MIN
China,prophet,death_mobility,6.425101196863806,SMAPE,MIN
China,prophet,death_recovered,7.6524450971303715,SMAPE,MIN
China,prophet,death_stringency,6.427732435706695,SMAPE,MIN
China,prophet,no_exog,12.63556036698778,SMAPE,MIN
China,sarima,death_all,4.420385093954583,SMAPE,MIN
China,sarima,death_mobility,3.839486618765872,SMAPE,MIN
China,sarima,death_recovered,3.236790621009538,SMAPE,MIN
China,sarima,death_stringency,4.420446837672554,SMAPE,MIN
China,sarima,no_exog,3.4650449286455456,SMAPE,MIN
China,svr,death_all,124.16963085240434,SMAPE,MIN
China,svr,death_mobility,49.29248666756142,SMAPE,MIN
China,svr,death_recovered,27.19186420062715,SMAPE,MIN
China,svr,death_stringency,103.98280345990388,SMAPE,MIN
China,svr,no_exog,21.21145914369429,SMAPE,MIN
China,arima,death_all,199.8622526286253,SMAPE,MAX
China,arima,death_mobility,199.86066480863093,SMAPE,MAX
China,arima,death_recovered,199.86071080634653,SMAPE,MAX
China,arima,death_stringency,199.86358981825967,SMAPE,MAX
China,arima,no_exog,199.86318839243853,SMAPE,MAX
China,cnn_lstm,death_all,199.91989911600413,SMAPE,MAX
China,cnn_lstm,death_mobility,199.9727238839471,SMAPE,MAX
China,cnn_lstm,death_recovered,200.0,SMAPE,MAX
China,cnn_lstm,death_stringency,199.9785946832062,SMAPE,MAX
China,cnn_lstm,no_exog,199.53699889628075,SMAPE,MAX
China,curvefit_lstm,death_all,200.0,SMAPE,MAX
China,curvefit_lstm,death_mobility,200.0,SMAPE,MAX
China,curvefit_lstm,death_recovered,200.0,SMAPE,MAX
China,curvefit_lstm,death_stringency,200.0,SMAPE,MAX
China,curvefit_lstm,no_exog,200.0,SMAPE,MAX
China,lstm,death_all,200.0,SMAPE,MAX
China,lstm,death_mobility,200.0,SMAPE,MAX
China,lstm,death_recovered,200.0,SMAPE,MAX
China,lstm,death_stringency,200.0,SMAPE,MAX
China,lstm,no_exog,200.0,SMAPE,MAX
China,prophet,death_all,199.98407374889985,SMAPE,MAX
China,prophet,death_mobility,199.98509196027155,SMAPE,MAX
China,prophet,death_recovered,199.9850938621979,SMAPE,MAX
China,prophet,death_stringency,199.98410735171973,SMAPE,MAX
China,prophet,no_exog,199.9840647314504,SMAPE,MAX
China,sarima,death_all,199.8571599258668,SMAPE,MAX
China,sarima,death_mobility,199.85689147492752,SMAPE,MAX
China,sarima,death_recovered,199.85689145107372,SMAPE,MAX
China,sarima,death_stringency,199.8571599822724,SMAPE,MAX
China,sarima,no_exog,199.86306364672868,SMAPE,MAX
China,svr,death_all,199.60537493103047,SMAPE,MAX
China,svr,death_mobility,199.8678874218212,SMAPE,MAX
China,svr,death_recovered,199.867972249967,SMAPE,MAX
China,svr,death_stringency,199.23728977833608,SMAPE,MAX
China,svr,no_exog,199.9189987039128,SMAPE,MAX
